0,0
1,0
2,1
3,1
4,0
5,2
6,1
7,3
8,3
9,0
10,1
11,2
12,1
13,0
14,1
15,3
16,0
17,0
18,1
19,1
20,0
21,3
22,3
23,0
24,2
25,0
26,1
27,0
28,2
29,1
30,4
31,1
32,1
33,0
34,1
35,1
36,1
37,0
38,1
39,1
40,1
41,0
42,1
43,1
44,1
45,0
46,2
47,0
48,1
49,2
50,2
51,3
52,1
53,1
54,1
55,4
56,0
57,1
58,1
59,1
60,3
61,0
62,0
63,1
64,0
65,0
66,1
67,2
68,3
69,0
70,0
71,1
72,1
73,2
74,1
75,1
76,1
77,3
78,3
79,1
80,1
81,2
82,1
83,2
84,2
85,1
86,1
87,0
88,3
89,4
90,2
91,1
92,1
93,0
94,1
95,0
96,0
97,2
98,1
99,1
100,1
101,1
102,1
103,0
104,0
105,0
106,1
107,1
108,3
109,4
110,2
111,3
112,1
113,0
114,3
