0,0
1,1
2,2
3,2
4,2
5,2
6,3
7,2
8,2
9,2
10,2
11,0
12,0
13,0
14,4
15,0
16,0
17,5
18,6
19,4
20,5
21,2
22,2
23,2
24,0
25,1
26,6
27,6
28,0
29,0
30,0
31,4
32,0
33,1
34,6
35,0
36,4
37,1
38,0
39,0
40,2
41,2
42,6
43,4
44,0
45,1
46,0
47,0
48,0
49,0
50,2
51,2
52,2
53,0
54,0
55,4
56,5
57,0
58,3
59,4
60,0
61,6
62,5
63,6
64,0
65,4
66,0
67,0
68,2
69,0
70,4
71,6
72,2
73,0
74,2
75,0
76,0
77,2
78,2
79,4
80,0
81,0
82,0
83,0
84,2
85,0
86,0
87,5
88,0
89,1
90,0
91,0
92,0
93,2
94,0
95,5
96,5
97,0
98,2
99,0
100,0
101,4
102,2
103,1
104,2
105,1
106,0
107,2
108,2
109,1
110,0
111,0
112,0
113,5
114,3
