0,0
1,1
2,2
3,0
4,3
5,0
6,3
7,3
8,3
9,3
10,4
11,0
12,5
13,5
14,5
15,5
16,3
17,0
18,5
19,0
20,0
21,3
22,3
23,3
24,0
25,1
26,5
27,0
28,0
29,6
30,0
31,5
32,5
33,1
34,5
35,0
36,0
37,5
38,5
39,5
40,2
41,3
42,6
43,5
44,0
45,0
46,3
47,3
48,0
49,3
50,0
51,3
52,0
53,3
54,5
55,0
56,0
57,0
58,3
59,3
60,3
61,5
62,0
63,0
64,3
65,0
66,0
67,3
68,3
69,0
70,0
71,5
72,0
73,2
74,2
75,0
76,0
77,3
78,3
79,5
80,3
81,2
82,2
83,3
84,0
85,5
86,0
87,0
88,3
89,0
90,0
91,0
92,0
93,3
94,0
95,0
96,0
97,0
98,4
99,5
100,5
101,1
102,4
103,1
104,3
105,1
106,1
107,0
108,3
109,5
110,3
111,3
112,0
113,0
114,3
