0,0
1,0
2,1
3,1
4,0
5,1
6,2
7,3
8,3
9,0
10,1
11,3
12,4
13,5
14,4
15,0
16,3
17,6
18,4
19,0
20,6
21,3
22,3
23,3
24,3
25,0
26,4
27,7
28,4
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,6
37,0
38,4
39,0
40,1
41,3
42,0
43,4
44,0
45,0
46,3
47,0
48,0
49,0
50,3
51,3
52,1
53,0
54,4
55,0
56,7
57,0
58,6
59,6
60,0
61,4
62,7
63,0
64,5
65,7
66,0
67,8
68,3
69,0
70,7
71,0
72,1
73,3
74,1
75,0
76,6
77,3
78,3
79,4
80,0
81,1
82,0
83,0
84,1
85,2
86,0
87,6
88,8
89,0
90,1
91,0
92,0
93,0
94,0
95,7
96,0
97,6
98,1
99,0
100,5
101,3
102,1
103,0
104,0
105,0
106,5
107,1
108,3
109,0
110,0
111,3
112,0
113,6
114,0
